book,chunk_id,text,v,a,d,n_tokens,n_hits,coverage,valence_only,v01,a01,d01
Romeo and Juliet.clean,226,"tell me, what says my love? NURSE. Your love says like an honest gentleman, And a courteous, and a kind, and a handsome, And I warrant a virtuous,—Where is your mother? JULIET. Where is my mother? Why, she is within. Where should she be? How oddly thou repliest. 'Your love says, like an honest gentleman, 'Where is your mother?' NURSE. O God's lady dear, Are you so hot? Marry, come up, I trow. Is this the poultice for my aching bones? Henceforward do your messages yourself. JULIET. Here's such a coil. Come, what says Romeo? NURSE. Have you got leave to go to shrift today? JULIET. I have. NURSE.",0.232104,-0.012714,0.12287,106,77,0.726415,0.232104,0.616052,0.493643,0.561435
Romeo and Juliet.clean,227,"love says, like an honest gentleman, 'Where is your mother?' NURSE. O God's lady dear, Are you so hot? Marry, come up, I trow. Is this the poultice for my aching bones? Henceforward do your messages yourself. JULIET. Here's such a coil. Come, what says Romeo? NURSE. Have you got leave to go to shrift today? JULIET. I have. NURSE. Then hie you hence to Friar Lawrence' cell; There stays a husband to make you a wife. Now comes the wanton blood up in your cheeks, They'll be in scarlet straight at any news. Hie you to church.",0.183242,-0.023145,0.070258,94,62,0.659574,0.183242,0.591621,0.4884275,0.535129
Romeo and Juliet.clean,228,"Here's such a coil. Come, what says Romeo? NURSE. Have you got leave to go to shrift today? JULIET. I have. NURSE. Then hie you hence to Friar Lawrence' cell; There stays a husband to make you a wife. Now comes the wanton blood up in your cheeks, They'll be in scarlet straight at any news. Hie you to church. I must another way, To fetch a ladder by the which your love Must climb a bird's nest soon when it is dark. I am the drudge, and toil in your delight; But you shall bear the burden soon at night. Go. I'll to dinner; hie you to the cell. JULIET. Hie to high fortune!",0.109597,-0.033181,0.0135,111,72,0.648649,0.109597,0.5547985,0.4834095,0.50675
Romeo and Juliet.clean,229,"news. Hie you to church. I must another way, To fetch a ladder by the which your love Must climb a bird's nest soon when it is dark. I am the drudge, and toil in your delight; But you shall bear the burden soon at night. Go. I'll to dinner; hie you to the cell. JULIET. Hie to high fortune! Honest Nurse, farewell. [_Exeunt._] SCENE VI. Friar Lawrence's Cell. Enter Friar Lawrence and Romeo. FRIAR LAWRENCE. So smile the heavens upon this holy act That after-hours with sorrow chide us not. ROMEO. Amen, amen, but come what sorrow can, It cannot countervail the exchange of joy That one short minute gives me in her sight.",0.044776,-0.107868,0.015868,113,76,0.672566,0.044776,0.522388,0.446066,0.507934
Romeo and Juliet.clean,230,"JULIET. Hie to high fortune! Honest Nurse, farewell. [_Exeunt._] SCENE VI. Friar Lawrence's Cell. Enter Friar Lawrence and Romeo. FRIAR LAWRENCE. So smile the heavens upon this holy act That after-hours with sorrow chide us not. ROMEO. Amen, amen, but come what sorrow can, It cannot countervail the exchange of joy That one short minute gives me in her sight. Do thou but close our hands with holy words, Then love-devouring death do what he dare, It is enough I may but call her mine. FRIAR LAWRENCE. These violent delights have violent ends, And in their triumph die; like fire and powder, Which as they kiss consume.",0.049785,-0.05581,0.030456,106,79,0.745283,0.049785,0.5248925,0.472095,0.515228
Romeo and Juliet.clean,231,"the exchange of joy That one short minute gives me in her sight. Do thou but close our hands with holy words, Then love-devouring death do what he dare, It is enough I may but call her mine. FRIAR LAWRENCE. These violent delights have violent ends, And in their triumph die; like fire and powder, Which as they kiss consume. The sweetest honey Is loathsome in his own deliciousness, And in the taste confounds the appetite. Therefore love moderately: long love doth so; Too swift arrives as tardy as too slow. Enter Juliet. Here comes the lady. O, so light a foot Will ne'er wear out the everlasting flint.",0.151115,-0.029115,0.010154,108,78,0.722222,0.151115,0.5755574999999999,0.4854425,0.505077
Romeo and Juliet.clean,232,"triumph die; like fire and powder, Which as they kiss consume. The sweetest honey Is loathsome in his own deliciousness, And in the taste confounds the appetite. Therefore love moderately: long love doth so; Too swift arrives as tardy as too slow. Enter Juliet. Here comes the lady. O, so light a foot Will ne'er wear out the everlasting flint. A lover may bestride the gossamers That idles in the wanton summer air And yet not fall; so light is vanity. JULIET. Good even to my ghostly confessor. FRIAR LAWRENCE. Romeo shall thank thee, daughter, for us both. JULIET. As much to him, else is his thanks too much. ROMEO.",0.194592,-0.043789,-0.002014,106,71,0.669811,0.194592,0.597296,0.4781055,0.498993
Romeo and Juliet.clean,233,"light a foot Will ne'er wear out the everlasting flint. A lover may bestride the gossamers That idles in the wanton summer air And yet not fall; so light is vanity. JULIET. Good even to my ghostly confessor. FRIAR LAWRENCE. Romeo shall thank thee, daughter, for us both. JULIET. As much to him, else is his thanks too much. ROMEO. Ah, Juliet, if the measure of thy joy Be heap'd like mine, and that thy skill be more To blazon it, then sweeten with thy breath This neighbour air, and let rich music's tongue Unfold the imagin'd happiness that both Receive in either by this dear encounter. JULIET.",0.219754,-0.081913,0.036261,103,69,0.669903,0.219754,0.609877,0.4590435,0.5181305
Romeo and Juliet.clean,234,"JULIET. As much to him, else is his thanks too much. ROMEO. Ah, Juliet, if the measure of thy joy Be heap'd like mine, and that thy skill be more To blazon it, then sweeten with thy breath This neighbour air, and let rich music's tongue Unfold the imagin'd happiness that both Receive in either by this dear encounter. JULIET. Conceit more rich in matter than in words, Brags of his substance, not of ornament. They are but beggars that can count their worth; But my true love is grown to such excess, I cannot sum up sum of half my wealth. FRIAR LAWRENCE.",0.1854,-0.0551,0.0833,99,70,0.707071,0.1854,0.5927,0.47245,0.54165
Romeo and Juliet.clean,235,"music's tongue Unfold the imagin'd happiness that both Receive in either by this dear encounter. JULIET. Conceit more rich in matter than in words, Brags of his substance, not of ornament. They are but beggars that can count their worth; But my true love is grown to such excess, I cannot sum up sum of half my wealth. FRIAR LAWRENCE. Come, come with me, and we will make short work, For, by your leaves, you shall not stay alone Till holy church incorporate two in one. [_Exeunt._] ACT III SCENE I. A public Place. Enter Mercutio, Benvolio, Page and Servants. BENVOLIO.",0.15597,-0.104119,0.067045,97,67,0.690722,0.15597,0.577985,0.4479405,0.5335225
Romeo and Juliet.clean,236,"my true love is grown to such excess, I cannot sum up sum of half my wealth. FRIAR LAWRENCE. Come, come with me, and we will make short work, For, by your leaves, you shall not stay alone Till holy church incorporate two in one. [_Exeunt._] ACT III SCENE I. A public Place. Enter Mercutio, Benvolio, Page and Servants. BENVOLIO. I pray thee, good Mercutio, let's retire: The day is hot, the Capulets abroad, And if we meet, we shall not scape a brawl, For now these hot days, is the mad blood stirring. MERCUTIO.",0.131016,-0.063387,0.034065,91,62,0.681319,0.131016,0.565508,0.4683065,0.5170325
Romeo and Juliet.clean,237,"not stay alone Till holy church incorporate two in one. [_Exeunt._] ACT III SCENE I. A public Place. Enter Mercutio, Benvolio, Page and Servants. BENVOLIO. I pray thee, good Mercutio, let's retire: The day is hot, the Capulets abroad, And if we meet, we shall not scape a brawl, For now these hot days, is the mad blood stirring. MERCUTIO. Thou art like one of these fellows that, when he enters the confines of a tavern, claps me his sword upon the table, and says 'God send me no need of thee!' and by the operation of the second cup draws him on the drawer, when indeed there is no need. BENVOLIO. Am I like such a fellow? MERCUTIO.",0.128013,-0.085859,-0.017859,116,78,0.672414,0.128013,0.5640065,0.4570705,0.4910705
Romeo and Juliet.clean,238,"MERCUTIO. Thou art like one of these fellows that, when he enters the confines of a tavern, claps me his sword upon the table, and says 'God send me no need of thee!' and by the operation of the second cup draws him on the drawer, when indeed there is no need. BENVOLIO. Am I like such a fellow? MERCUTIO. Come, come, thou art as hot a Jack in thy mood as any in Italy; and as soon moved to be moody, and as soon moody to be moved. BENVOLIO. And what to? MERCUTIO. Nay, an there were two such, we should have none shortly, for one would kill the other. Thou?",0.05926,-0.060753,-0.015299,107,77,0.719626,0.05926,0.52963,0.46962349999999997,0.4923505
Romeo and Juliet.clean,239,"BENVOLIO. Am I like such a fellow? MERCUTIO. Come, come, thou art as hot a Jack in thy mood as any in Italy; and as soon moved to be moody, and as soon moody to be moved. BENVOLIO. And what to? MERCUTIO. Nay, an there were two such, we should have none shortly, for one would kill the other. Thou? Why, thou wilt quarrel with a man that hath a hair more or a hair less in his beard than thou hast. Thou wilt quarrel with a man for cracking nuts, having no other reason but because thou hast hazel eyes. What eye but such an eye would spy out such a quarrel?",-0.021837,-0.016563,-0.048713,109,80,0.733945,-0.021837,0.4890815,0.4917185,0.4756435
Romeo and Juliet.clean,240,"for one would kill the other. Thou? Why, thou wilt quarrel with a man that hath a hair more or a hair less in his beard than thou hast. Thou wilt quarrel with a man for cracking nuts, having no other reason but because thou hast hazel eyes. What eye but such an eye would spy out such a quarrel? Thy head is as full of quarrels as an egg is full of meat, and yet thy head hath been beaten as addle as an egg for quarrelling. Thou hast quarrelled with a man for coughing in the street, because he hath wakened thy dog that hath lain asleep in the sun.",-0.030039,-0.038961,-0.067711,109,76,0.697248,-0.030039,0.4849805,0.4805195,0.4661445
Romeo and Juliet.clean,241,"an eye would spy out such a quarrel? Thy head is as full of quarrels as an egg is full of meat, and yet thy head hath been beaten as addle as an egg for quarrelling. Thou hast quarrelled with a man for coughing in the street, because he hath wakened thy dog that hath lain asleep in the sun. Didst thou not fall out with a tailor for wearing his new doublet before Easter? with another for tying his new shoes with an old riband? And yet thou wilt tutor me from quarrelling! BENVOLIO.",0.0658,-0.0728,-0.038033,91,60,0.659341,0.0658,0.5329,0.4636,0.4809835
Romeo and Juliet.clean,242,"quarrelling. Thou hast quarrelled with a man for coughing in the street, because he hath wakened thy dog that hath lain asleep in the sun. Didst thou not fall out with a tailor for wearing his new doublet before Easter? with another for tying his new shoes with an old riband? And yet thou wilt tutor me from quarrelling! BENVOLIO. And I were so apt to quarrel as thou art, any man should buy the fee simple of my life for an hour and a quarter. MERCUTIO. The fee simple! O simple! Enter Tybalt and others. BENVOLIO. By my head, here comes the Capulets. MERCUTIO. By my heel, I care not. TYBALT.",0.13025,-0.084312,-0.031812,110,64,0.581818,0.13025,0.565125,0.45784400000000003,0.484094
Romeo and Juliet.clean,243,"yet thou wilt tutor me from quarrelling! BENVOLIO. And I were so apt to quarrel as thou art, any man should buy the fee simple of my life for an hour and a quarter. MERCUTIO. The fee simple! O simple! Enter Tybalt and others. BENVOLIO. By my head, here comes the Capulets. MERCUTIO. By my heel, I care not. TYBALT. Follow me close, for I will speak to them. Gentlemen, good-den: a word with one of you. MERCUTIO. And but one word with one of us? Couple it with something; make it a word and a blow. TYBALT. You shall find me apt enough to that, sir, and you will give me occasion. MERCUTIO.",0.125486,-0.12023,0.007973,111,74,0.666667,0.125486,0.562743,0.43988499999999997,0.5039865
Romeo and Juliet.clean,244,"my heel, I care not. TYBALT. Follow me close, for I will speak to them. Gentlemen, good-den: a word with one of you. MERCUTIO. And but one word with one of us? Couple it with something; make it a word and a blow. TYBALT. You shall find me apt enough to that, sir, and you will give me occasion. MERCUTIO. Could you not take some occasion without giving? TYBALT. Mercutio, thou consortest with Romeo. MERCUTIO. Consort? What, dost thou make us minstrels? And thou make minstrels of us, look to hear nothing but discords. Here's my fiddlestick, here's that shall make you dance. Zounds, consort! BENVOLIO. We talk here in the public haunt of men.",0.144026,-0.081908,0.024987,111,76,0.684685,0.144026,0.572013,0.459046,0.5124935
Romeo and Juliet.clean,245,"will give me occasion. MERCUTIO. Could you not take some occasion without giving? TYBALT. Mercutio, thou consortest with Romeo. MERCUTIO. Consort? What, dost thou make us minstrels? And thou make minstrels of us, look to hear nothing but discords. Here's my fiddlestick, here's that shall make you dance. Zounds, consort! BENVOLIO. We talk here in the public haunt of men. Either withdraw unto some private place, And reason coldly of your grievances, Or else depart; here all eyes gaze on us. MERCUTIO. Men's eyes were made to look, and let them gaze. I will not budge for no man's pleasure, I. Enter Romeo. TYBALT. Well, peace be with you, sir, here comes my man. MERCUTIO.",0.127147,-0.05016,0.049093,111,75,0.675676,0.127147,0.5635735,0.47492,0.5245465
Romeo and Juliet.clean,246,"the public haunt of men. Either withdraw unto some private place, And reason coldly of your grievances, Or else depart; here all eyes gaze on us. MERCUTIO. Men's eyes were made to look, and let them gaze. I will not budge for no man's pleasure, I. Enter Romeo. TYBALT. Well, peace be with you, sir, here comes my man. MERCUTIO. But I'll be hanged, sir, if he wear your livery. Marry, go before to field, he'll be your follower; Your worship in that sense may call him man. TYBALT. Romeo, the love I bear thee can afford No better term than this: Thou art a villain. ROMEO.",0.106635,-0.070973,0.064554,102,74,0.72549,0.106635,0.5533175,0.4645135,0.532277
Romeo and Juliet.clean,247,"Romeo. TYBALT. Well, peace be with you, sir, here comes my man. MERCUTIO. But I'll be hanged, sir, if he wear your livery. Marry, go before to field, he'll be your follower; Your worship in that sense may call him man. TYBALT. Romeo, the love I bear thee can afford No better term than this: Thou art a villain. ROMEO. Tybalt, the reason that I have to love thee Doth much excuse the appertaining rage To such a greeting. Villain am I none; Therefore farewell; I see thou know'st me not. TYBALT. Boy, this shall not excuse the injuries That thou hast done me, therefore turn and draw. ROMEO.",0.151493,-0.04058,0.010797,105,69,0.657143,0.151493,0.5757464999999999,0.47971,0.5053985
Romeo and Juliet.clean,248,"afford No better term than this: Thou art a villain. ROMEO. Tybalt, the reason that I have to love thee Doth much excuse the appertaining rage To such a greeting. Villain am I none; Therefore farewell; I see thou know'st me not. TYBALT. Boy, this shall not excuse the injuries That thou hast done me, therefore turn and draw. ROMEO. I do protest I never injur'd thee, But love thee better than thou canst devise Till thou shalt know the reason of my love. And so good Capulet, which name I tender As dearly as mine own, be satisfied. MERCUTIO. O calm, dishonourable, vile submission! [_Draws._] Alla stoccata carries it away. Tybalt, you rat-catcher, will you walk? TYBALT.",0.133093,-0.022053,0.02216,116,75,0.646552,0.133093,0.5665465,0.4889735,0.51108
Romeo and Juliet.clean,249,"draw. ROMEO. I do protest I never injur'd thee, But love thee better than thou canst devise Till thou shalt know the reason of my love. And so good Capulet, which name I tender As dearly as mine own, be satisfied. MERCUTIO. O calm, dishonourable, vile submission! [_Draws._] Alla stoccata carries it away. Tybalt, you rat-catcher, will you walk? TYBALT. What wouldst thou have with me? MERCUTIO. Good King of Cats, nothing but one of your nine lives; that I mean to make bold withal, and, as you shall use me hereafter, dry-beat the rest of the eight. Will you pluck your sword out of his pilcher by the ears?",0.13226,-0.125562,0.025411,109,73,0.669725,0.13226,0.56613,0.437219,0.5127055
Romeo and Juliet.clean,250,"carries it away. Tybalt, you rat-catcher, will you walk? TYBALT. What wouldst thou have with me? MERCUTIO. Good King of Cats, nothing but one of your nine lives; that I mean to make bold withal, and, as you shall use me hereafter, dry-beat the rest of the eight. Will you pluck your sword out of his pilcher by the ears? Make haste, lest mine be about your ears ere it be out. TYBALT. [_Drawing._] I am for you. ROMEO. Gentle Mercutio, put thy rapier up. MERCUTIO. Come, sir, your passado. [_They fight._] ROMEO. Draw, Benvolio; beat down their weapons. Gentlemen, for shame, forbear this outrage, Tybalt, Mercutio, the Prince expressly hath Forbid this bandying in Verona streets. Hold, Tybalt!",0.04461,-0.074688,0.048597,116,77,0.663793,0.04461,0.522305,0.462656,0.5242985
Romeo and Juliet.clean,251,"ears? Make haste, lest mine be about your ears ere it be out. TYBALT. [_Drawing._] I am for you. ROMEO. Gentle Mercutio, put thy rapier up. MERCUTIO. Come, sir, your passado. [_They fight._] ROMEO. Draw, Benvolio; beat down their weapons. Gentlemen, for shame, forbear this outrage, Tybalt, Mercutio, the Prince expressly hath Forbid this bandying in Verona streets. Hold, Tybalt! Good Mercutio! [_Exeunt Tybalt with his Partizans._] MERCUTIO. I am hurt. A plague o' both your houses. I am sped. Is he gone, and hath nothing? BENVOLIO. What, art thou hurt? MERCUTIO. Ay, ay, a scratch, a scratch. Marry, 'tis enough. Where is my page? Go villain, fetch a surgeon. [_Exit Page._] ROMEO. Courage, man; the hurt cannot be much.",-0.022,0.019863,0.021329,117,73,0.623932,-0.022,0.489,0.5099315,0.5106645
Romeo and Juliet.clean,252,"Good Mercutio! [_Exeunt Tybalt with his Partizans._] MERCUTIO. I am hurt. A plague o' both your houses. I am sped. Is he gone, and hath nothing? BENVOLIO. What, art thou hurt? MERCUTIO. Ay, ay, a scratch, a scratch. Marry, 'tis enough. Where is my page? Go villain, fetch a surgeon. [_Exit Page._] ROMEO. Courage, man; the hurt cannot be much. MERCUTIO. No, 'tis not so deep as a well, nor so wide as a church door, but 'tis enough, 'twill serve. Ask for me tomorrow, and you shall find me a grave man. I am peppered, I warrant, for this world. A plague o' both your houses.",-0.027887,-0.031032,-0.032387,106,62,0.584906,-0.027887,0.4860565,0.484484,0.48380650000000003
Romeo and Juliet.clean,253,"fetch a surgeon. [_Exit Page._] ROMEO. Courage, man; the hurt cannot be much. MERCUTIO. No, 'tis not so deep as a well, nor so wide as a church door, but 'tis enough, 'twill serve. Ask for me tomorrow, and you shall find me a grave man. I am peppered, I warrant, for this world. A plague o' both your houses. Zounds, a dog, a rat, a mouse, a cat, to scratch a man to death. A braggart, a rogue, a villain, that fights by the book of arithmetic!—Why the devil came you between us? I was hurt under your arm. ROMEO. I thought all for the best. MERCUTIO. Help me into some house, Benvolio, Or I shall faint.",-0.0325,-0.056721,-0.008015,115,68,0.591304,-0.0325,0.48375,0.4716395,0.4959925
Romeo and Juliet.clean,254,"your houses. Zounds, a dog, a rat, a mouse, a cat, to scratch a man to death. A braggart, a rogue, a villain, that fights by the book of arithmetic!—Why the devil came you between us? I was hurt under your arm. ROMEO. I thought all for the best. MERCUTIO. Help me into some house, Benvolio, Or I shall faint. A plague o' both your houses. They have made worms' meat of me. I have it, and soundly too. Your houses! [_Exeunt Mercutio and Benvolio._] ROMEO. This gentleman, the Prince's near ally, My very friend, hath got his mortal hurt In my behalf; my reputation stain'd With Tybalt's slander,—Tybalt, that an hour Hath been my cousin.",-0.015232,-0.014435,-0.003,114,69,0.605263,-0.015232,0.492384,0.4927825,0.4985
Romeo and Juliet.clean,255,"Or I shall faint. A plague o' both your houses. They have made worms' meat of me. I have it, and soundly too. Your houses! [_Exeunt Mercutio and Benvolio._] ROMEO. This gentleman, the Prince's near ally, My very friend, hath got his mortal hurt In my behalf; my reputation stain'd With Tybalt's slander,—Tybalt, that an hour Hath been my cousin. O sweet Juliet, Thy beauty hath made me effeminate And in my temper soften'd valour's steel. Re-enter Benvolio. BENVOLIO. O Romeo, Romeo, brave Mercutio's dead, That gallant spirit hath aspir'd the clouds, Which too untimely here did scorn the earth. ROMEO. This day's black fate on mo days doth depend; This but begins the woe others must end. Re-enter Tybalt.",0.047486,-0.010457,-0.011229,122,70,0.57377,0.047486,0.523743,0.4947715,0.4943855
Romeo and Juliet.clean,256,"O sweet Juliet, Thy beauty hath made me effeminate And in my temper soften'd valour's steel. Re-enter Benvolio. BENVOLIO. O Romeo, Romeo, brave Mercutio's dead, That gallant spirit hath aspir'd the clouds, Which too untimely here did scorn the earth. ROMEO. This day's black fate on mo days doth depend; This but begins the woe others must end. Re-enter Tybalt. BENVOLIO. Here comes the furious Tybalt back again. ROMEO. Again in triumph, and Mercutio slain? Away to heaven respective lenity, And fire-ey'd fury be my conduct now! Now, Tybalt, take the 'villain' back again That late thou gav'st me, for Mercutio's soul Is but a little way above our heads, Staying for thine to keep him company.",0.030851,0.011041,0.004054,118,74,0.627119,0.030851,0.5154255,0.5055205,0.502027
Romeo and Juliet.clean,257,"end. Re-enter Tybalt. BENVOLIO. Here comes the furious Tybalt back again. ROMEO. Again in triumph, and Mercutio slain? Away to heaven respective lenity, And fire-ey'd fury be my conduct now! Now, Tybalt, take the 'villain' back again That late thou gav'st me, for Mercutio's soul Is but a little way above our heads, Staying for thine to keep him company. Either thou or I, or both, must go with him. TYBALT. Thou wretched boy, that didst consort him here, Shalt with him hence. ROMEO. This shall determine that. [_They fight; Tybalt falls._] BENVOLIO. Romeo, away, be gone! The citizens are up, and Tybalt slain. Stand not amaz'd. The Prince will doom thee death If thou art taken.",-0.02957,0.000329,0.005722,116,79,0.681034,-0.02957,0.485215,0.5001645,0.502861
Romeo and Juliet.clean,258,"keep him company. Either thou or I, or both, must go with him. TYBALT. Thou wretched boy, that didst consort him here, Shalt with him hence. ROMEO. This shall determine that. [_They fight; Tybalt falls._] BENVOLIO. Romeo, away, be gone! The citizens are up, and Tybalt slain. Stand not amaz'd. The Prince will doom thee death If thou art taken. Hence, be gone, away! ROMEO. O, I am fortune's fool! BENVOLIO. Why dost thou stay? [_Exit Romeo._] Enter Citizens. FIRST CITIZEN. Which way ran he that kill'd Mercutio? Tybalt, that murderer, which way ran he? BENVOLIO. There lies that Tybalt. FIRST CITIZEN. Up, sir, go with me. I charge thee in the Prince's name obey.",0.021176,-0.033878,0.022959,113,74,0.654867,0.021176,0.510588,0.483061,0.5114795
Romeo and Juliet.clean,259,"death If thou art taken. Hence, be gone, away! ROMEO. O, I am fortune's fool! BENVOLIO. Why dost thou stay? [_Exit Romeo._] Enter Citizens. FIRST CITIZEN. Which way ran he that kill'd Mercutio? Tybalt, that murderer, which way ran he? BENVOLIO. There lies that Tybalt. FIRST CITIZEN. Up, sir, go with me. I charge thee in the Prince's name obey. Enter Prince, attended; Montague, Capulet, their Wives and others. PRINCE. Where are the vile beginners of this fray? BENVOLIO. O noble Prince, I can discover all The unlucky manage of this fatal brawl. There lies the man, slain by young Romeo, That slew thy kinsman, brave Mercutio. LADY CAPULET. Tybalt, my cousin! O my brother's child! O Prince! O husband!",0.094427,0.000333,0.059707,118,75,0.635593,0.094427,0.5472135,0.5001665,0.5298535
Romeo and Juliet.clean,260,"Enter Prince, attended; Montague, Capulet, their Wives and others. PRINCE. Where are the vile beginners of this fray? BENVOLIO. O noble Prince, I can discover all The unlucky manage of this fatal brawl. There lies the man, slain by young Romeo, That slew thy kinsman, brave Mercutio. LADY CAPULET. Tybalt, my cousin! O my brother's child! O Prince! O husband! O, the blood is spill'd Of my dear kinsman! Prince, as thou art true, For blood of ours shed blood of Montague. O cousin, cousin. PRINCE. Benvolio, who began this bloody fray? BENVOLIO. Tybalt, here slain, whom Romeo's hand did slay; Romeo, that spoke him fair, bid him bethink How nice the quarrel was, and urg'd withal Your high displeasure.",0.068975,0.049309,0.085963,119,81,0.680672,0.068975,0.5344875,0.5246545,0.5429815
Romeo and Juliet.clean,261,"O, the blood is spill'd Of my dear kinsman! Prince, as thou art true, For blood of ours shed blood of Montague. O cousin, cousin. PRINCE. Benvolio, who began this bloody fray? BENVOLIO. Tybalt, here slain, whom Romeo's hand did slay; Romeo, that spoke him fair, bid him bethink How nice the quarrel was, and urg'd withal Your high displeasure. All this uttered With gentle breath, calm look, knees humbly bow'd Could not take truce with the unruly spleen Of Tybalt, deaf to peace, but that he tilts With piercing steel at bold Mercutio's breast, Who, all as hot, turns deadly point to point, And, with a martial scorn, with one hand beats Cold death aside, and with the other sends It back to Tybalt, whose dexterity Retorts it.",0.017191,-0.023479,0.030457,128,94,0.734375,0.017191,0.5085955,0.4882605,0.5152285
Romeo and Juliet.clean,262,"humbly bow'd Could not take truce with the unruly spleen Of Tybalt, deaf to peace, but that he tilts With piercing steel at bold Mercutio's breast, Who, all as hot, turns deadly point to point, And, with a martial scorn, with one hand beats Cold death aside, and with the other sends It back to Tybalt, whose dexterity Retorts it. Romeo he cries aloud, 'Hold, friends! Friends, part!' and swifter than his tongue, His agile arm beats down their fatal points, And 'twixt them rushes; underneath whose arm An envious thrust from Tybalt hit the life Of stout Mercutio, and then Tybalt fled.",-0.004419,-0.007054,0.015473,102,74,0.72549,-0.004419,0.4977905,0.496473,0.5077365
Romeo and Juliet.clean,263,"beats Cold death aside, and with the other sends It back to Tybalt, whose dexterity Retorts it. Romeo he cries aloud, 'Hold, friends! Friends, part!' and swifter than his tongue, His agile arm beats down their fatal points, And 'twixt them rushes; underneath whose arm An envious thrust from Tybalt hit the life Of stout Mercutio, and then Tybalt fled. But by and by comes back to Romeo, Who had but newly entertain'd revenge, And to't they go like lightning; for, ere I Could draw to part them was stout Tybalt slain; And as he fell did Romeo turn and fly. This is the truth, or let Benvolio die. LADY CAPULET. He is a kinsman to the Montague.",0.029488,0.027024,0.012202,117,84,0.717949,0.029488,0.514744,0.513512,0.506101
Romeo and Juliet.clean,264,"Tybalt fled. But by and by comes back to Romeo, Who had but newly entertain'd revenge, And to't they go like lightning; for, ere I Could draw to part them was stout Tybalt slain; And as he fell did Romeo turn and fly. This is the truth, or let Benvolio die. LADY CAPULET. He is a kinsman to the Montague. Affection makes him false, he speaks not true. Some twenty of them fought in this black strife, And all those twenty could but kill one life. I beg for justice, which thou, Prince, must give; Romeo slew Tybalt, Romeo must not live. PRINCE. Romeo slew him, he slew Mercutio. Who now the price of his dear blood doth owe? MONTAGUE.",-0.006671,0.033929,0.062376,118,85,0.720339,-0.006671,0.4966645,0.5169645,0.531188
Romeo and Juliet.clean,265,"Affection makes him false, he speaks not true. Some twenty of them fought in this black strife, And all those twenty could but kill one life. I beg for justice, which thou, Prince, must give; Romeo slew Tybalt, Romeo must not live. PRINCE. Romeo slew him, he slew Mercutio. Who now the price of his dear blood doth owe? MONTAGUE. Not Romeo, Prince, he was Mercutio's friend; His fault concludes but what the law should end, The life of Tybalt. PRINCE. And for that offence Immediately we do exile him hence. I have an interest in your hate's proceeding, My blood for your rude brawls doth lie a-bleeding.",-0.059974,0.06675,0.125776,106,76,0.716981,-0.059974,0.470013,0.533375,0.562888
Romeo and Juliet.clean,266,"Mercutio. Who now the price of his dear blood doth owe? MONTAGUE. Not Romeo, Prince, he was Mercutio's friend; His fault concludes but what the law should end, The life of Tybalt. PRINCE. And for that offence Immediately we do exile him hence. I have an interest in your hate's proceeding, My blood for your rude brawls doth lie a-bleeding. But I'll amerce you with so strong a fine That you shall all repent the loss of mine. I will be deaf to pleading and excuses; Nor tears nor prayers shall purchase out abuses. Therefore use none. Let Romeo hence in haste, Else, when he is found, that hour is his last. Bear hence this body, and attend our will.",0.027756,0.008833,0.066564,119,78,0.655462,0.027756,0.513878,0.5044165,0.533282
Romeo and Juliet.clean,267,"But I'll amerce you with so strong a fine That you shall all repent the loss of mine. I will be deaf to pleading and excuses; Nor tears nor prayers shall purchase out abuses. Therefore use none. Let Romeo hence in haste, Else, when he is found, that hour is his last. Bear hence this body, and attend our will. Mercy but murders, pardoning those that kill. [_Exeunt._] SCENE II. A Room in Capulet's House. Enter Juliet. JULIET. Gallop apace, you fiery-footed steeds, Towards Phoebus' lodging. Such a waggoner As Phaeton would whip you to the west And bring in cloudy night immediately.",0.061258,-0.033387,0.024387,101,62,0.613861,0.061258,0.530629,0.48330649999999997,0.5121935
Romeo and Juliet.clean,268,"when he is found, that hour is his last. Bear hence this body, and attend our will. Mercy but murders, pardoning those that kill. [_Exeunt._] SCENE II. A Room in Capulet's House. Enter Juliet. JULIET. Gallop apace, you fiery-footed steeds, Towards Phoebus' lodging. Such a waggoner As Phaeton would whip you to the west And bring in cloudy night immediately. Spread thy close curtain, love-performing night, That runaway's eyes may wink, and Romeo Leap to these arms, untalk'd of and unseen. Lovers can see to do their amorous rites By their own beauties: or, if love be blind, It best agrees with night.",0.136542,-0.051375,0.018153,101,72,0.712871,0.136542,0.568271,0.4743125,0.5090765
Romeo and Juliet.clean,269,"Such a waggoner As Phaeton would whip you to the west And bring in cloudy night immediately. Spread thy close curtain, love-performing night, That runaway's eyes may wink, and Romeo Leap to these arms, untalk'd of and unseen. Lovers can see to do their amorous rites By their own beauties: or, if love be blind, It best agrees with night. Come, civil night, Thou sober-suited matron, all in black, And learn me how to lose a winning match, Play'd for a pair of stainless maidenhoods. Hood my unmann'd blood, bating in my cheeks, With thy black mantle, till strange love, grow bold, Think true love acted simple modesty.",0.17312,-0.07492,-0.001947,103,75,0.728155,0.17312,0.58656,0.46254,0.4990265
